Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Antrim South;David Burnside;1;Antrim;70651;16366;5336;15355;4160;1969;972
Belfast East;Peter Robinson;1;Antrim;58455;8550;880;15667;1237;5832;3943
Belfast North;Nigel Dodds;1;Antrim;60941;4904;8592;16718;10331;4904;387
Belfast South;Martin Smyth;1;Antrim;59436;17008;11609;0;2894;2968;3473
Belfast West;Gerry Adams;1;Antrim;59617;2541;7754;2641;27096;0;950
Down North;Sylvia Hermon;1;Down;63212;20833;1275;0;0;13509;1572
Down South;Eddie McGrady;1;Down;73519;9173;24136;7802;10278;0;685
Fermanagh and South Tyrone;Michelle Gildernew;1;Fermanagh;66640;17686;9706;0;17739;6843;0
Foyle;John Hume;1;Londonderry;70943;3360;24538;7414;12988;0;579
Lagan Valley;Jeffrey Donaldson;1;Down;72671;25966;3462;6164;2725;7624;0
Londonderry East;Gregory Campbell;1;Londonderry;60276;10912;8298;12813;6221;0;1625
Newry and Armagh;Seamus Mallon;1;Armagh;72466;6833;20784;10795;17209;0;0
Strangford;Iris Robinson;1;Down;72192;17422;2646;18532;930;2902;822
Tyrone West;Pat Doherty;1;Tyrone;60739;14774;13942;0;19814;0;0
Ulster Mid;Martin McGuinness;1;Tyrone;61390;0;8376;15549;25502;0;509
Upper Bann;David Trimble;1;Armagh;72574;17095;7607;15037;10770;0;527
